country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label
CN,NA,九站,43.953,126.4739,SO2,ChinaAQIData,µg/m³,13,2021-08-09T11:00:00Z,China,九站
CN,NA,九龙镇镇龙,23.312,113.56179999999999,PM2.5,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,九龙镇镇龙
CN,NA,九龙镇镇龙,23.312,113.56179999999999,O3,ChinaAQIData,µg/m³,51,2021-08-09T11:00:00Z,China,九龙镇镇龙
CN,NA,乳山市环保局,36.913000000000004,121.53099999999999,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,乳山市环保局
CN,NA,五四北路,26.1028,119.2984,NO2,ChinaAQIData,µg/m³,18,2021-08-09T11:00:00Z,China,五四北路
CN,NA,人和东街,46.636500000000005,126.97849999999998,CO,ChinaAQIData,µg/m³,200,2021-08-09T11:00:00Z,China,人和东街
CN,NA,人民广场子站,36.885,120.515,SO2,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00Z,China,人民广场子站
CN,NA,仁皇山新区,30.8955,120.08749999999999,PM2.5,ChinaAQIData,µg/m³,23,2021-08-09T11:00:00Z,China,仁皇山新区
CN,NA,仓门街子站,39.7443,98.5061,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,仓门街子站
CN,NA,元宝山,40.1461,124.3933,CO,ChinaAQIData,µg/m³,700,2021-08-09T11:00:00Z,China,元宝山
CN,NA,八里堡,41.5648,120.4176,O3,ChinaAQIData,µg/m³,113,2021-08-09T11:00:00Z,China,八里堡
CN,NA,共和县恰卜恰镇,36.2866,100.61879999999998,O3,ChinaAQIData,µg/m³,116,2021-08-09T11:00:00Z,China,共和县恰卜恰镇
CN,NA,兴福子站,31.670999999999996,120.721,PM2.5,ChinaAQIData,µg/m³,42,2021-08-09T11:00:00Z,China,兴福子站
CN,NA,农展馆,39.9365,116.462,NO2,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00Z,China,农展馆
CN,NA,农水大厦,44.1756,87.5475,CO,ChinaAQIData,µg/m³,100,2021-08-09T11:00:00Z,China,农水大厦
CN,NA,农科院,34.277800000000006,117.2933,SO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,农科院
CN,NA,农科院,34.277800000000006,117.2933,O3,ChinaAQIData,µg/m³,139,2021-08-09T11:00:00Z,China,农科院
CN,NA,凤凰小区,31.2132,107.4988,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,凤凰小区
CN,NA,北华航天学院,39.526900000000005,116.72440000000002,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,北华航天学院
CN,NA,北湖公园,41.1386,121.13030000000002,CO,ChinaAQIData,µg/m³,1100,2021-08-09T11:00:00Z,China,北湖公园
CN,NA,区政府,39.319700000000005,112.4258,SO2,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00Z,China,区政府
CN,NA,十二中,39.6506,118.17049999999999,O3,ChinaAQIData,µg/m³,221,2021-08-09T11:00:00Z,China,十二中
CN,NA,十五中,29.077000000000005,119.647,SO2,ChinaAQIData,µg/m³,2,2021-08-09T11:00:00Z,China,十五中
CN,NA,十五中,29.077000000000005,119.647,NO2,ChinaAQIData,µg/m³,8,2021-08-08T06:00:00Z,China,十五中
CN,NA,华夏技校,37.4236,122.1214,PM2.5,ChinaAQIData,µg/m³,36,2021-08-09T11:00:00Z,China,华夏技校
CN,NA,华材职中,23.0478,113.1083,PM2.5,ChinaAQIData,µg/m³,12,2021-08-09T11:00:00Z,China,华材职中
CN,NA,南庄,37.8486,113.5819,O3,ChinaAQIData,µg/m³,174,2021-08-09T11:00:00Z,China,南庄
CN,NA,南湖区残联,30.7525,120.7846,PM2.5,ChinaAQIData,µg/m³,34,2021-08-09T11:00:00Z,China,南湖区残联
CN,NA,南郑大河坎水厂,33.0323,107.00700000000002,PM2.5,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00Z,China,南郑大河坎水厂
CN,NA,咸安区政府,29.856600000000004,114.29359999999998,PM2.5,ChinaAQIData,µg/m³,21,2021-08-09T11:00:00Z,China,咸安区政府
CN,NA,唐家,22.4251,113.628,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,唐家
CN,NA,四中,30.2311,119.69420000000001,PM2.5,ChinaAQIData,µg/m³,35,2021-08-09T11:00:00Z,China,四中
CN,NA,四水厂,31.313099999999995,118.3673,CO,ChinaAQIData,µg/m³,1000,2021-08-09T11:00:00Z,China,四水厂
CN,NA,园林处,43.8805,125.3297,SO2,ChinaAQIData,µg/m³,4,2021-08-08T08:00:00Z,China,园林处
CN,NA,地表水厂,38.8416,115.4612,NO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,地表水厂
CN,NA,地表水厂,38.8416,115.4612,CO,ChinaAQIData,µg/m³,300,2021-08-09T11:00:00Z,China,地表水厂
CN,NA,地表水厂,38.8416,115.4612,SO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,地表水厂
CN,NA,大亚湾管委会子站,22.7422,114.5317,SO2,ChinaAQIData,µg/m³,5,2021-08-09T11:00:00Z,China,大亚湾管委会子站
CN,NA,大京风景区(对照点),27.8336,113.25099999999999,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,大京风景区(对照点)
CN,NA,大自然花园,22.803699999999996,108.38290000000002,NO2,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,大自然花园
CN,NA,天生,29.8253,106.42129999999999,NO2,ChinaAQIData,µg/m³,20,2021-08-09T11:00:00Z,China,天生
CN,NA,太原街,41.7972,123.4017,PM2.5,ChinaAQIData,µg/m³,19,2021-08-09T11:00:00Z,China,太原街
CN,NA,妇幼医院,42.88830000000001,129.47,CO,ChinaAQIData,µg/m³,600,2021-08-09T11:00:00Z,China,妇幼医院
CN,NA,安居小区,47.3636,123.93049999999998,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,安居小区
CN,NA,客车厂,43.9027,125.2863,SO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,客车厂
CN,NA,宿迁学院,33.9528,118.293,SO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,宿迁学院
CN,NA,富乐山,31.474099999999996,104.7778,SO2,ChinaAQIData,µg/m³,12,2021-08-09T11:00:00Z,China,富乐山
CN,NA,山西路,32.0745,118.77939999999998,PM2.5,ChinaAQIData,µg/m³,31,2021-08-09T11:00:00Z,China,山西路
CN,NA,岭北(对照点),45.755,126.5422,NO2,ChinaAQIData,µg/m³,9,2021-08-09T11:00:00Z,China,岭北(对照点)
CN,NA,川汇区环保局,33.6406,114.63689999999998,NO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,川汇区环保局
CN,NA,川汇区环保局,33.6406,114.63689999999998,O3,ChinaAQIData,µg/m³,132,2021-08-09T11:00:00Z,China,川汇区环保局
CN,NA,州监测站,25.8567,98.8601,SO2,ChinaAQIData,µg/m³,11,2021-08-09T11:00:00Z,China,州监测站
CN,NA,巴音孟克林场办事处,39.8261,109.94859999999998,CO,ChinaAQIData,µg/m³,700,2021-08-09T11:00:00Z,China,巴音孟克林场办事处
CN,NA,市中心,37.8572,113.5758,PM2.5,ChinaAQIData,µg/m³,16,2021-08-09T11:00:00Z,China,市中心
CN,NA,市五中,23.105,113.26120000000002,SO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,市五中
CN,NA,市八中,24.773299999999995,113.5824,NO2,ChinaAQIData,µg/m³,19,2021-08-09T11:00:00Z,China,市八中
CN,NA,市南区西部子站,36.054,120.2994,PM2.5,ChinaAQIData,µg/m³,22,2021-08-09T11:00:00Z,China,市南区西部子站
CN,NA,市委党校,27.731400000000004,112.0194,CO,ChinaAQIData,µg/m³,800,2021-08-09T11:00:00Z,China,市委党校
CN,NA,市森林工业局,27.0999,114.96579999999999,SO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,市森林工业局
CN,NA,市环保局,35.4887,112.8508,PM2.5,ChinaAQIData,µg/m³,40,2021-08-09T11:00:00Z,China,市环保局
CN,NA,市环保局,27.6435,113.8676,CO,ChinaAQIData,µg/m³,700,2021-08-09T11:00:00Z,China,市环保局
CN,NA,市环保局,27.6435,113.8676,O3,ChinaAQIData,µg/m³,162,2021-08-09T11:00:00Z,China,市环保局
CN,NA,市环保局,27.2272,111.4328,PM2.5,ChinaAQIData,µg/m³,27,2021-08-09T11:00:00Z,China,市环保局
CN,NA,市环保局江州分局,22.4136,107.34760000000001,O3,ChinaAQIData,µg/m³,114,2021-08-09T11:00:00Z,China,市环保局江州分局
CN,NA,市环保局江州分局,22.4136,107.34760000000001,PM2.5,ChinaAQIData,µg/m³,18,2021-08-09T11:00:00Z,China,市环保局江州分局
CN,NA,市环保站,21.9667,108.6236,CO,ChinaAQIData,µg/m³,800,2021-08-09T11:00:00Z,China,市环保站
CN,NA,市环境监测站,40.6532,109.8756,CO,ChinaAQIData,µg/m³,600,2021-08-09T11:00:00Z,China,市环境监测站
CN,NA,市环境监测站,30.838799999999996,106.1087,SO2,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,市环境监测站
CN,NA,市环监站,28.883299999999995,105.4379,NO2,ChinaAQIData,µg/m³,15,2021-08-09T11:00:00Z,China,市环监站
CN,NA,市疾控中心,24.6989,108.0983,CO,ChinaAQIData,µg/m³,800,2021-08-09T11:00:00Z,China,市疾控中心
CN,NA,市监测站,34.74838,113.60532,PM2.5,ChinaAQIData,µg/m³,17,2021-08-09T11:00:00Z,China,市监测站
CN,NA,市监测站,23.1331,113.2597,O3,ChinaAQIData,µg/m³,71,2021-08-09T11:00:00Z,China,市监测站
CN,NA,市监测站,29.566399999999998,103.7571,SO2,ChinaAQIData,µg/m³,3,2021-08-09T11:00:00Z,China,市监测站
CN,NA,市第三水厂,29.600599999999996,103.75080000000001,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,市第三水厂
CN,NA,市第三水厂,29.600599999999996,103.75080000000001,NO2,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00Z,China,市第三水厂
CN,NA,市职中,25.822599999999998,113.0116,PM2.5,ChinaAQIData,µg/m³,8,2021-08-09T11:00:00Z,China,市职中
CN,NA,市职教基地,30.97,117.8483,O3,ChinaAQIData,µg/m³,194,2021-08-09T11:00:00Z,China,市职教基地
CN,NA,干田坝,27.72,106.91779999999999,O3,ChinaAQIData,µg/m³,92,2021-08-09T11:00:00Z,China,干田坝
CN,NA,影视城(对照点),35.2703,113.19870000000002,CO,ChinaAQIData,µg/m³,500,2021-08-09T11:00:00Z,China,影视城(对照点)
CN,NA,徐汇上师大,31.1654,121.41200000000002,O3,ChinaAQIData,µg/m³,198,2021-08-09T11:00:00Z,China,徐汇上师大
CN,NA,怀柔镇,40.32749999999999,116.62750000000001,NO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,怀柔镇
CN,NA,惠农南大街,39.22820000000001,106.7704,CO,ChinaAQIData,µg/m³,100,2021-08-09T11:00:00Z,China,惠农南大街
CN,NA,技工学校,36.07139999999999,111.5028,PM2.5,ChinaAQIData,µg/m³,39,2021-08-09T11:00:00Z,China,技工学校
CN,NA,招远环保局,37.374,120.399,NO2,ChinaAQIData,µg/m³,14,2021-08-09T11:00:00Z,China,招远环保局
CN,NA,招远环保局,37.374,120.399,PM2.5,ChinaAQIData,µg/m³,40,2021-08-09T11:00:00Z,China,招远环保局
CN,NA,文化路,30.928499999999996,113.9153,PM2.5,ChinaAQIData,µg/m³,4,2021-08-09T11:00:00Z,China,文化路
CN,NA,新市府(对照点),22.9169,112.03919999999998,PM2.5,ChinaAQIData,µg/m³,10,2021-08-09T11:00:00Z,China,新市府(对照点)
CN,NA,东湖,22.5947,113.0828,CO,ChinaAQIData,µg/m³,900,2021-08-09T11:00:00Z,China,东湖
CN,NA,二十一中,22.7881,108.3103,PM2.5,ChinaAQIData,µg/m³,16,2021-08-09T11:00:00Z,China,二十一中
CN,NA,供电公司,35.5934,104.6194,SO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,供电公司
BE,NA,BETN063,50.655439,4.668288,SO2,EEA Belgium,µg/m³,1.5,2021-12-31T01:00:00Z,Belgium,BETN063
BE,NA,BETN063,50.655439,4.668288,PM2.5,EEA Belgium,µg/m³,2.653,2021-12-31T01:00:00Z,Belgium,BETN063
BE,NA,BETWOL1,50.85657799999999,4.425704,CO,EEA Belgium,µg/m³,0.21,2020-12-08T01:00:00Z,Belgium,BETWOL1
BE,NA,FR06007,50.278335999472496,3.973611,O3,EEA France,µg/m³,55.48,2018-04-25T00:00:00Z,Belgium,FR06007
BG,National air network,NET-BG001A,43.217279999999995,27.935959999999998,CO,EEA Bulgaria,µg/m³,180,2024-03-11T07:00:00Z,Bulgaria,National air network
BR,Campinas,Campinas-V.União,-22.94672842,-47.11928086,PM2.5,Sao Paulo CETESB,µg/m³,17,2023-04-05T15:00:00Z,Brazil,Campinas
BR,Guarulhos,Guarulhos-Paço Municipal,-23.45553426,-46.5185334,O3,Sao Paulo CETESB,µg/m³,67,2023-04-05T15:00:00Z,Brazil,Guarulhos
BR,São Paulo,Interlagos,-23.68050765,-46.67504316,SO2,Sao Paulo CETESB,µg/m³,0,2023-04-05T15:00:00Z,Brazil,São Paulo
BR,São Paulo,Itaim Paulista,-23.50154736,-46.420736840000004,PM2.5,Sao Paulo CETESB,µg/m³,22,2023-04-05T15:00:00Z,Brazil,São Paulo
BR,Paulínia,Paulínia,-22.772321380000005,-47.15484287,O3,Sao Paulo CETESB,µg/m³,36,2023-03-26T19:00:00Z,Brazil,Paulínia
BR,Taubaté,Taubaté,-23.03235096,-45.57580502,CO,Sao Paulo CETESB,ppm,0.3,2017-10-12T09:00:00Z,Brazil,Taubaté
BR,São Paulo,Congonhas,-23.61632008,-46.66346553,CO,Sao Paulo CETESB,ppm,1.3,2023-04-05T15:00:00Z,Brazil,São Paulo
BR,Santo André,S.André-Capuava,-23.6398037,-46.49163676999999,NO2,Sao Paulo CETESB,µg/m³,16,2023-04-05T15:00:00Z,Brazil,Santo André
BR,São Bernardo do Campo,S.Bernardo-Centro,-23.69867109,-46.54623219,NO2,Sao Paulo CETESB,µg/m³,15,2023-04-05T15:00:00Z,Brazil,São Bernardo do Campo
BR,São José dos Campos,S.José Campos-Jd.Satelite,-23.22364548,-45.8908,CO,Sao Paulo CETESB,ppm,0.2,2023-04-05T15:00:00Z,Brazil,São José dos Campos
BR,São José do Rio Preto,São José do Rio Preto,-20.78468928,-49.39827779,PM2.5,Sao Paulo CETESB,µg/m³,15,2023-04-05T15:00:00Z,Brazil,São José do Rio Preto
BR,Ribeirão Preto,Ribeirão Preto,-21.15394189,-47.82848053,NO2,Sao Paulo CETESB,µg/m³,4,2023-04-05T15:00:00Z,Brazil,Ribeirão Preto
BR,NA,Perus,-23.413209739894405,-46.756053990921224,O3,Sao Paulo CETESB,µg/m³,31,2023-04-03T06:00:00Z,Brazil,Perus
BR,São Paulo,Marg.Tietê-Pte Remédios,-23.51870583,-46.74332004,SO2,Sao Paulo CETESB,µg/m³,1,2022-10-04T19:00:00Z,Brazil,São Paulo
BR,São Paulo,Marg.Tietê-Pte Remédios,-23.51870583,-46.74332004,PM2.5,Sao Paulo CETESB,µg/m³,20,2022-10-04T19:00:00Z,Brazil,São Paulo
CA,ALBERTA,Joussard,55.340367,-115.895667,O3,AirNow,ppm,0.039,2024-03-25T08:00:00Z,Canada,ALBERTA
CA,BRITISH COLUMBIA,Kamloops Federal Bui,50.67477,-120.33401599999999,SO2,AirNow,ppm,6e-4,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,QUEBEC,R�s. Faun. Ashuapmus,48.8183,-72.7428,O3,AirNow,ppm,0.03,2024-03-25T08:00:00Z,Canada,QUEBEC
CA,QUEBEC,Notre-Dame-du-Rosair,46.8508,-70.4528,PM2.5,AirNow,µg/m³,3.7,2024-03-25T08:00:00Z,Canada,QUEBEC
CA,N/A,Regina,50.45273,-104.61602,PM2.5,AirNow,µg/m³,21,2024-03-25T08:00:00Z,Canada,N/A
CA,N/A,Quesnel Johnston Ave,52.96936,-122.4934,SO2,AirNow,ppm,8e-4,2024-03-25T08:00:00Z,Canada,N/A
CA,PRINCE EDWARD ISLAND,CHARLOTTETOWN,46.2406,-63.1306,NO2,AirNow,ppm,0.0036,2024-03-25T08:00:00Z,Canada,PRINCE EDWARD ISLAND
CA,BRITISH COLUMBIA,Abbotsford Airport,49.021505999999995,-122.326556,O3,AirNow,ppm,0.028,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,BRITISH COLUMBIA,Kensington Park,49.2794,-122.97109999999999,PM2.5,AirNow,µg/m³,3,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,BRITISH COLUMBIA,Vancouver Airport,49.18639000000001,-123.15221999999997,CO,AirNow,ppm,0.2,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,PRINCE EDWARD ISLAND,SOUTHAMPTON,46.3864,-62.5828,O3,AirNow,ppm,0.038,2024-03-25T08:00:00Z,Canada,PRINCE EDWARD ISLAND
CA,BRITISH COLUMBIA,Mahon Park,49.323891,-123.083611,PM2.5,AirNow,µg/m³,2.6,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,BRITISH COLUMBIA,Chilliwack,49.156110000000005,-121.94056,NO2,AirNow,ppm,0.0040999999999999995,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,BRITISH COLUMBIA,North Delta,49.15833,-122.90167,NO2,AirNow,ppm,0.004900000000000001,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,BRITISH COLUMBIA,SQUAMISH ELEMENTARY,49.70516,-123.15133,O3,AirNow,ppm,0.015,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA
CA,NA,Englishtown Cape Breton,46.2814266,-60.5645965,PM1,airgradient,µg/m³,0,2024-03-25T07:00:00Z,Canada,Englishtown Cape Breton
CA,ALBERTA,Athabasca Valley,56.7328,-111.39,PM2.5,AirNow,µg/m³,3.3,2024-03-25T07:00:00Z,Canada,ALBERTA
CN,NA,公园小学,34.5786,105.7205,NO2,ChinaAQIData,µg/m³,7,2021-08-09T11:00:00Z,China,公园小学
CN,NA,包头八中,40.5842,109.9991,NO2,ChinaAQIData,µg/m³,6,2021-08-09T11:00:00Z,China,包头八中
NO,Oslo,Brynbanen,59.915600000000005,10.82517,NO2,Norway,µg/m³,28.089773,2024-03-20T22:00:00Z,Norway,Oslo
NO,Oslo,Langkaia,59.908256,10.749474,PM2.5,Norway,µg/m³,7.707419,2024-03-20T22:00:00Z,Norway,Oslo
NO,Grenland,Lensmannsdalen,59.1593,9.63573,PM2.5,Norway,µg/m³,7.7,2024-03-20T22:00:00Z,Norway,Grenland
NO,NA,Grønland,59.91487,10.763,O3,Norway,µg/m³,38.2,2018-04-12T00:00:00Z,Norway,Grønland
NO,NA,Rådhuset,60.39213,5.32805,O3,Norway,µg/m³,47.8,2018-01-04T11:00:00Z,Norway,Rådhuset
PE,Lima,SAN MARTIN DE PORRES,-12.008889,-77.084472,CO,Senamhi,µg/m³,638.83,2024-03-24T16:00:00Z,Peru,Lima
PE,Lima,CAMPO DE MARTE,-12.070544,-77.043214,CO,Senamhi,µg/m³,1017.75,2024-03-24T16:00:00Z,Peru,Lima
PE,Lima,CAMPO DE MARTE,-12.070544,-77.043214,SO2,Senamhi,µg/m³,119.03,2024-03-24T16:00:00Z,Peru,Lima
PE,NA,HUACHIPA,-12.017094,-76.948597,NO2,Senamhi,µg/m³,37.51,2021-12-24T14:00:00Z,Peru,HUACHIPA
PK,N/A,Peshawar,34.005852,71.53775,PM2.5,AirNow,µg/m³,20,2024-03-24T09:00:00Z,Pakistan,N/A
PL,Mielec,"Mielec, ul. Biernackiego",50.299128,21.440942,NO2,GIOS,µg/m³,5.98137,2024-03-24T09:00:00Z,Poland,Mielec
PL,Skawina,"Skawina, os. Ogrody",49.971047,19.830422,SO2,GIOS,µg/m³,2.59158,2024-03-24T09:00:00Z,Poland,Skawina
PL,Wschowa,Wschowa ul. Kazimierza Wielkiego,51.79972199999999,16.3175,PM2.5,GIOS,µg/m³,4.87121,2024-03-24T09:00:00Z,Poland,Wschowa
PL,Grajewo,"Grajewo, ul. Wojska Polskiego",53.639793,22.470274,NO2,GIOS,µg/m³,3.8,2024-03-24T09:00:00Z,Poland,Grajewo
PL,Opole,"Opole, os. Armii Krajowej",50.67685600000001,17.950278,CO,GIOS,µg/m³,362.38,2024-03-24T09:00:00Z,Poland,Opole
PL,Kędzierzyn-Koźle,"Kędzierzyn-Koźle, ul. Śmiałego",50.349607999999996,18.236575,O3,GIOS,µg/m³,76.8967,2024-03-24T09:00:00Z,Poland,Kędzierzyn-Koźle
PL,Elbląg,"Elbląg, ul. Bażyńskiego",54.167847,19.410942000000002,O3,GIOS,µg/m³,72.2022,2024-03-24T09:00:00Z,Poland,Elbląg
PL,Trzebnica,"Trzebnica, ul. 3 Maja",51.30481699999999,17.071367,O3,GIOS,µg/m³,75.8194,2024-03-24T09:00:00Z,Poland,Trzebnica
PL,Białystok,"Białystok, al.Piłsudskiego",53.135285999999994,23.161325,CO,GIOS,µg/m³,237,2024-03-24T09:00:00Z,Poland,Białystok
PL,Białystok,"Białystok, ul. 42 Pułku Piechoty",53.144122,23.216322,SO2,GIOS,µg/m³,0,2024-03-24T09:00:00Z,Poland,Białystok
PL,Konstancin-Jeziorna,"Konstancin-Jeziorna, ul. Żeromskiego",52.082277,21.124598,PM2.5,GIOS,µg/m³,18.2,2024-03-24T09:00:00Z,Poland,Konstancin-Jeziorna
PL,Płock,"Płock, ul. Królowej Jadwigi",52.556279,19.687672,SO2,GIOS,µg/m³,3.42,2024-03-24T09:00:00Z,Poland,Płock
PL,Piotrków Trybunalski,"Piotrków Trybunalski, ul. Krakowskie Przedmieście",51.40440600000001,19.696956,O3,GIOS,µg/m³,68.8,2024-03-24T09:00:00Z,Poland,Piotrków Trybunalski
PL,Bydgoszcz,"Bydgoszcz, ul. Warszawska",53.134088,17.995712,PM2.5,GIOS,µg/m³,12.6,2024-03-24T09:00:00Z,Poland,Bydgoszcz
PL,Parzniewice,"Parzniewice, Ujęcie Wody",51.291175,19.517556,NO2,GIOS,µg/m³,3.5,2024-03-24T09:00:00Z,Poland,Parzniewice
PL,Zgierz,"Zgierz, ul. Mielczarskiego",51.856692,19.421231000000002,NO2,GIOS,µg/m³,6.8,2024-03-24T09:00:00Z,Poland,Zgierz
PL,Gorzów Wielkopolski,Gorzów Wlkp. ul. Kosynierów Gdyńskich,52.738213999999985,15.228667,O3,GIOS,µg/m³,48.2256,2024-03-24T09:00:00Z,Poland,Gorzów Wielkopolski
PL,Krapkowice,"Krapkowice, ul. 3 Maja",50.486194,17.97477,NO2,GIOS,µg/m³,12.5741,2024-01-05T08:00:00Z,Poland,Krapkowice
PL,Włoszczowa,"Włoszczowa, ul. Kilińskiego",50.850321,19.97199,O3,GIOS,µg/m³,28.3,2023-12-28T08:00:00Z,Poland,Włoszczowa
PL,Ustka,"Ustka, ul. Rybacka",54.582515,16.873625,PM2.5,GIOS,µg/m³,6.92933,2023-12-20T08:00:00Z,Poland,Ustka
PL,Pińczów,"Pińczów, ul. 1 Maja",50.520558,20.521821,PM2.5,GIOS,µg/m³,17.94,2022-12-29T10:00:00Z,Poland,Pińczów
PL,Kalisz,"Kalisz, ul. Wyszyńskiego",51.74810300000001,18.049309999999995,SO2,GIOS,µg/m³,7.54508,2022-10-04T19:00:00Z,Poland,Kalisz
PL,NA,"Sandomierz, MOBILNA",50.686423,21.7291,PM2.5,GIOS,µg/m³,16.2,2021-12-29T07:00:00Z,Poland,"Sandomierz, MOBILNA"
PL,NA,Latoszyn-Zdrój-mobilna,50.019053,21.369344,PM2.5,GIOS,µg/m³,47.473,2021-12-14T08:00:00Z,Poland,Latoszyn-Zdrój-mobilna
PL,NA,NałęczówMOB,51.284931,22.210242,PM2.5,GIOS,µg/m³,6.6,2019-12-31T22:00:00Z,Poland,NałęczówMOB
PL,NA,AM5 Gdańsk Szadółki,54.328336,18.557781,SO2,GIOS,µg/m³,2.09023,2019-12-31T22:00:00Z,Poland,AM5 Gdańsk Szadółki
PL,NA,"Toruń, ul. Storczykowa",53.041945,18.595036,CO,GIOS,µg/m³,779.88,2018-12-31T22:00:00Z,Poland,"Toruń, ul. Storczykowa"
PL,NA,Reja,52.55094028,19.70527778,PM2.5,Poland,µg/m³,129.5,2017-01-08T08:00:00Z,Poland,Reja
PL,NA,KPN,52.28585778,20.45555556,SO2,Poland,µg/m³,6.2,2017-01-08T08:00:00Z,Poland,KPN
PL,NA,Gimnazjum,52.56083333,19.68861111,CO,Poland,µg/m³,933,2017-01-08T07:00:00Z,Poland,Gimnazjum
PL,NA,Brzozowa,52.115556,21.239167,SO2,Poland,µg/m³,52.5,2017-01-08T07:00:00Z,Poland,Brzozowa
PL,NA,Konarskiego,52.17203333,22.27277778,O3,Poland,µg/m³,43.9,2017-01-03T09:00:00Z,Poland,Konarskiego
PT,Setúbal,PT04002,38.076944,-8.798611,NO2,EEA Portugal,µg/m³,3,2023-06-15T05:00:00Z,Portugal,Setúbal
PT,Coimbra,PT02016,40.206944,-8.410833,NO2,EEA Portugal,µg/m³,4,2023-06-15T05:00:00Z,Portugal,Coimbra
PT,Braga,PT01042,41.569444,-8.456944,O3,EEA Portugal,µg/m³,1996,2023-06-15T05:00:00Z,Portugal,Braga
PT,Setúbal,PT03095,38.658611,-9.066944,O3,EEA Portugal,µg/m³,82,2023-06-15T05:00:00Z,Portugal,Setúbal
PT,Setúbal,PT03094,38.524167,-8.894167,SO2,EEA Portugal,µg/m³,2.1,2023-06-15T01:00:00Z,Portugal,Setúbal
PT,Aveiro,PT02018,40.589722,-8.670556,NO2,EEA Portugal,µg/m³,2,2023-06-14T09:00:00Z,Portugal,Aveiro
RO,Ilfov,RO0072A,44.6166408790592,26.1166304236784,NO2,EEA Romania,µg/m³,6.09556682,2023-05-29T10:00:00Z,Romania,Ilfov
RO,Vâlcea,RO0204A,45.0388336194632,24.29862404,O3,EEA Romania,µg/m³,42.60079166,2023-05-29T10:00:00Z,Romania,Vâlcea
RO,Cluj,RO0075A,46.7652778594642,23.55027771,PM2.5,EEA Romania,µg/m³,10.05064166,2023-05-29T10:00:00Z,Romania,Cluj
RS,Južnobački upravni okrug,RS0029A,45.245065,19.84119,SO2,EEA Servia,µg/m³,15.76314,2023-06-15T09:00:00Z,Serbia,Južnobački upravni okrug
RS,Pčinjski upravni okrug,RS0048A,42.551125,21.896556,NO2,EEA Servia,µg/m³,21.24275,2023-06-15T10:00:00Z,Serbia,Pčinjski upravni okrug
RS,Zaječarski upravni okrug,RS0044A,43.902072,22.273254999999995,SO2,EEA Servia,µg/m³,9.40705,2023-06-15T10:00:00Z,Serbia,Zaječarski upravni okrug
RS,Kosjerić,Kosjerić,44.002941,19.905174,PM2.5,serbia,µg/m³,9.04,2023-06-15T00:00:00Z,Serbia,Kosjerić
RS,Kraljevo,Kraljevo,43.728017,20.693602,O3,serbia,µg/m³,25.3764,2023-06-15T00:00:00Z,Serbia,Kraljevo
RS,Beograd,Beograd Zemun Ugrinovačka,44.849212,20.377265999999995,PM2.5,serbia,µg/m³,8.6543333333333,2023-06-14T21:00:00Z,Serbia,Beograd
RS,Beograd,Beograd Zemun Ugrinovačka,44.849212,20.377265999999995,NO2,serbia,µg/m³,22.795391666667,2023-06-14T21:00:00Z,Serbia,Beograd
